,ft,bt,km,transmission,ownerNo,oem,model,modelYear,price,Registration Year,Insurance Validity,Fuel Type,Seats,Ownership,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Turbo Charger,Super Charger,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,City
4189,Petrol,Sedan,53464,Automatic,1,Honda,Honda City,2016,661000.0,2016,Comprehensive,Petrol,5,First Owner,Automatic,2016,18.0,1497.0,212.55bhp@4000rpm,145.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4190,Petrol,Hatchback,43216,Manual,2,Hyundai,Hyundai Grand i10,2016,398000.0,2016,Third Party insurance,Petrol,5,Second Owner,Manual,2016,18.9,1197.0,212.55bhp@4000rpm,114.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4191,Diesel,SUV,70000,Manual,1,Tata,Tata Safari Storme,2014,350000.0,2014,Third Party insurance,Diesel,7,First Owner,Manual,2014,14.0,2179.0,212.55bhp@4000rpm,320.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4192,Cng,Hatchback,16372,Manual,1,Tata,Tata Tiago,2022,700000.0,2022,Third Party,CNG,5,First Owner,Manual,2022,26.49,1199.0,212.55bhp@4000rpm,95.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4193,Petrol,Hatchback,14515,Manual,1,Hyundai,Hyundai Grand i10,2018,457000.0,2018,Third Party,Petrol,5,First Owner,Manual,2018,18.9,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4194,Petrol,Sedan,30000,Automatic,1,Hyundai,Hyundai Verna,2019,1000000.0,2019,Third Party insurance,Petrol,5,First Owner,Automatic,2019,17.0,1591.0,212.55bhp@4000rpm,151.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4195,Petrol,Hatchback,85617,Manual,1,Maruti,Maruti Swift,2012,295000.0,2012,Third Party,Petrol,5,First Owner,Manual,2012,18.6,1197.0,212.55bhp@4000rpm,114.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4196,Diesel,SUV,70000,Automatic,1,MG,MG Gloster,2021,3450000.0,2021,Third Party insurance,Diesel,6,First Owner,Automatic,2021,12.4,1996.0,212.55bhp@4000rpm,480.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4197,Petrol,Hatchback,76605,Manual,1,Maruti,Maruti Wagon R,2010,196000.0,2011,Comprehensive,Petrol,5,First Owner,Manual,2010,18.9,998.0,212.55bhp@4000rpm,90.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4199,Petrol,SUV,10000,Manual,1,Kia,Kia Sonet,2022,1100000.0,2022,Third Party insurance,Petrol,5,First Owner,Manual,2022,18.2,998.0,212.55bhp@4000rpm,172.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4200,Diesel,Hatchback,70000,Manual,1,Chevrolet,Chevrolet Beat,2015,110000.00000000001,2015,Third Party insurance,Diesel,5,First Owner,Manual,2015,25.44,936.0,212.55bhp@4000rpm,142.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4201,Diesel,Hatchback,80000,Manual,3,Hyundai,Hyundai Grand i10,2017,380000.0,2017,Third Party insurance,Diesel,5,Third Owner,Manual,2017,24.0,1186.0,212.55bhp@4000rpm,190.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4202,Diesel,SUV,4900,Automatic,1,Mahindra,Mahindra Thar,2023,1875000.0,2023,Third Party insurance,Diesel,4,First Owner,Automatic,2023,18.9,2184.0,212.55bhp@4000rpm,300.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4203,Petrol,Hatchback,55000,Manual,1,Maruti,Maruti Swift,2017,434999.99999999994,2017,Comprehensive,Petrol,5,First Owner,Manual,2017,20.4,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4204,Petrol,SUV,20000,Manual,2,Kia,Kia Seltos,2021,925000.0,2021,Third Party insurance,Petrol,5,Second Owner,Manual,2021,16.8,1497.0,212.55bhp@4000rpm,144.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4205,Diesel,SUV,35000,Automatic,0,Land Rover,Land Rover Range Rover Sport,2018,10300000.0,2021,Third Party insurance,Diesel,5,Second Owner,Automatic,2018,12.65,2993.0,212.55bhp@4000rpm,600.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4206,Petrol,Hatchback,22000,Automatic,2,Mini,Mini Cooper,2014,2000000.0,2014,Comprehensive,Petrol,4,Second Owner,Automatic,2014,13.6,1598.0,212.55bhp@4000rpm,240.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4207,Diesel,SUV,45000,Manual,1,Mahindra,Mahindra Scorpio Classic,2022,1775000.0,2022,Third Party insurance,Diesel,7,First Owner,Manual,2022,18.9,2184.0,212.55bhp@4000rpm,300.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4208,Petrol,Sedan,26000,Automatic,1,Honda,Honda Amaze,2019,740000.0,2019,Third Party insurance,Petrol,5,First Owner,Automatic,2019,19.0,1199.0,212.55bhp@4000rpm,110.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4209,Petrol,Hatchback,21387,Manual,1,Maruti,Maruti Alto 800,2018,308000.0,2018,Third Party insurance,Petrol,5,First Owner,Manual,2018,22.05,796.0,212.55bhp@4000rpm,69.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4210,Petrol,Hatchback,64568,Manual,1,Maruti,Maruti Swift,2018,509000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,22.38,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4211,Petrol,SUV,25000,Automatic,1,Volkswagen,Volkswagen Taigun,2022,1725000.0,2022,Zero Dep,Petrol,5,First Owner,Automatic,2022,18.41,999.0,212.55bhp@4000rpm,178.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4212,Petrol,Hatchback,73568,Manual,1,Maruti,Maruti Swift,2012,305000.0,2012,Comprehensive,Petrol,5,First Owner,Manual,2012,22.38,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4213,Petrol,Hatchback,87755,Manual,1,Maruti,Maruti Swift,2014,349000.0,2014,Comprehensive,Petrol,5,First Owner,Manual,2014,22.0,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4214,Diesel,SUV,34000,Automatic,1,Jeep,Jeep Compass,2021,1920000.0,2021,Comprehensive,Diesel,5,First Owner,Automatic,2021,17.1,1956.0,212.55bhp@4000rpm,350.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4215,Petrol,Hatchback,25319,Automatic,1,Hyundai,Hyundai i20 N Line,2021,901000.0,2021,Zero Dep,Petrol,5,First Owner,Automatic,2021,20.25,998.0,212.55bhp@4000rpm,172.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4216,Petrol,SUV,11000,Manual,1,Mahindra,Mahindra Thar,2022,1575000.0,2022,Third Party,Petrol,4,First Owner,Manual,2022,15.2,1997.0,212.55bhp@4000rpm,300.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4217,Petrol,Hatchback,23051,Automatic,1,Maruti,Maruti Ignis,2020,651000.0,2020,Comprehensive,Petrol,5,First Owner,Automatic,2020,20.89,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4218,Petrol,SUV,4200,Automatic,1,MG,MG Hector,2021,1900000.0,2021,Comprehensive,Petrol,5,First Owner,Automatic,2021,18.9,1451.0,212.55bhp@4000rpm,250.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4219,Petrol,Hatchback,80000,Manual,3,Maruti,Maruti Swift,2012,300000.0,2012,Third Party insurance,Petrol,5,Third Owner,Manual,2012,18.6,1197.0,212.55bhp@4000rpm,114.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4220,Petrol,Hatchback,20000,Manual,1,Hyundai,Hyundai Santro,2021,530000.0,2021,Third Party insurance,Petrol,5,First Owner,Manual,2021,20.3,1086.0,212.55bhp@4000rpm,99.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4221,Diesel,MUV,70123,Manual,1,Toyota,Toyota Innova Crysta,2018,1575000.0,2018,Comprehensive,Diesel,8,First Owner,Manual,2018,13.68,2393.0,212.55bhp@4000rpm,343.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4222,Petrol,Sedan,71156,Automatic,1,Honda,Honda City,2016,735000.0,2016,Comprehensive,Petrol,5,First Owner,Automatic,2016,18.0,1497.0,212.55bhp@4000rpm,145.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4223,Petrol,Hatchback,10000,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2021,701000.0,2021,Third Party insurance,Petrol,5,First Owner,Automatic,2021,20.7,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4224,Diesel,MUV,80000,Manual,1,Maruti,Maruti Ertiga,2015,550000.0,2015,Third Party insurance,Diesel,7,First Owner,Manual,2015,20.77,1248.0,212.55bhp@4000rpm,200.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4226,Petrol,Sedan,30000,Manual,1,Fiat,Fiat Linea,2009,120000.0,2009,Third Party insurance,Petrol,5,First Owner,Manual,2009,14.6,1368.0,212.55bhp@4000rpm,115.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4227,Petrol,Hatchback,36000,Automatic,1,Honda,Honda Brio,2017,490000.00000000006,2017,Third Party insurance,Petrol,5,First Owner,Automatic,2017,16.5,1198.0,212.55bhp@4000rpm,109.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4228,Petrol,Hatchback,50000,Manual,3,Renault,Renault KWID,2017,204999.99999999997,2017,Third Party insurance,Petrol,5,Third Owner,Manual,2017,25.17,799.0,212.55bhp@4000rpm,72.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4229,Diesel,SUV,30211,Manual,1,Mahindra,Mahindra XUV300,2022,1013000.0000000001,2022,Zero Dep,Diesel,5,First Owner,Manual,2022,20.0,1497.0,212.55bhp@4000rpm,300.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4230,Diesel,SUV,16291,Automatic,1,Mahindra,Mahindra XUV700,2022,2700000.0,2022,Third Party,Diesel,7,First Owner,Automatic,2022,18.9,2198.0,212.55bhp@4000rpm,450.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4231,Petrol,Sedan,40000,Manual,1,Honda,Honda Amaze,2019,615000.0,2019,Third Party insurance,Petrol,5,First Owner,Manual,2019,19.5,1199.0,212.55bhp@4000rpm,110.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4232,Petrol,Hatchback,72368,Manual,2,Maruti,Maruti Baleno,2016,433000.0,2016,Comprehensive,Petrol,5,Second Owner,Manual,2016,21.4,1197.0,212.55bhp@4000rpm,115.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4233,Diesel,SUV,51260,Manual,2,Honda,Honda WR-V,2018,607000.0,2018,Third Party,Diesel,5,Second Owner,Manual,2018,25.5,1498.0,212.55bhp@4000rpm,200.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4234,Petrol,Hatchback,30000,Manual,2,Honda,Honda Brio,2013,310000.0,2013,Third Party insurance,Petrol,5,Second Owner,Manual,2013,19.4,1198.0,212.55bhp@4000rpm,109.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4235,Petrol,Hatchback,79166,Manual,1,Hyundai,Hyundai i20,2018,564000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,18.6,1197.0,212.55bhp@4000rpm,114.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4236,Diesel,Sedan,120000,Automatic,2,BMW,BMW 3 Series GT,2016,1500000.0,2016,Third Party insurance,Diesel,5,Second Owner,Automatic,2016,21.76,1995.0,212.55bhp@4000rpm,400.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4237,Petrol,MUV,10512,Manual,1,Datsun,Datsun GO Plus,2021,524000.0,2021,Third Party,Petrol,7,First Owner,Manual,2021,19.02,1198.0,212.55bhp@4000rpm,104.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4238,Diesel,Sedan,110000,Automatic,2,BMW,BMW 3 Series GT,2016,1500000.0,2016,Third Party insurance,Diesel,5,Second Owner,Automatic,2016,21.76,1995.0,212.55bhp@4000rpm,400.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4239,Petrol,Hatchback,70000,Manual,2,Honda,Honda Jazz,2015,345000.0,2015,Third Party insurance,Petrol,5,Second Owner,Manual,2015,18.7,1199.0,212.55bhp@4000rpm,110.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4240,Petrol,SUV,30000,Manual,1,Hyundai,Hyundai Creta,2017,690000.0,2017,Third Party insurance,Petrol,5,First Owner,Manual,2017,15.29,1591.0,212.55bhp@4000rpm,151.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4241,Petrol,Hatchback,50000,Manual,1,Tata,Tata Altroz,2021,730000.0,2021,Third Party insurance,Petrol,5,First Owner,Manual,2021,19.33,1199.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4242,Diesel,SUV,100000,Manual,1,Ford,Ford Ecosport,2017,540000.0,2017,Third Party insurance,Diesel,5,First Owner,Manual,2017,23.0,1498.0,212.55bhp@4000rpm,205.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4243,Petrol,Hatchback,40000,Manual,1,Hyundai,Hyundai EON,2014,210000.0,2014,Third Party insurance,Petrol,5,First Owner,Manual,2014,21.1,814.0,212.55bhp@4000rpm,74.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4244,Diesel,SUV,74000,Manual,1,Hyundai,Hyundai Creta,2018,935000.0,2018,Third Party,Diesel,5,First Owner,Manual,2018,22.1,1396.0,212.55bhp@4000rpm,219.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4245,Diesel,Sedan,60000,Manual,1,Ford,Ford Aspire,2015,380000.0,2015,Third Party insurance,Diesel,5,First Owner,Manual,2015,25.83,1498.0,212.55bhp@4000rpm,215.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4246,Diesel,SUV,120000,Manual,1,Tata,Tata Harrier,2019,1450000.0,2019,Third Party insurance,Diesel,5,First Owner,Manual,2019,17.0,1956.0,212.55bhp@4000rpm,350.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4247,Petrol,Hatchback,9545,Manual,1,Hyundai,Hyundai i10,2011,200000.0,2011,Third Party insurance,Petrol,5,First Owner,Manual,2011,20.36,1197.0,212.55bhp@4000rpm,111.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4248,Petrol,SUV,20000,Automatic,1,Mahindra,Mahindra Thar,2022,1730000.0,2022,Third Party insurance,Petrol,4,First Owner,Automatic,2022,18.9,1997.0,212.55bhp@4000rpm,320.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4249,Petrol,SUV,36002,Manual,1,Ford,Ford Ecosport,2018,791000.0,2018,Comprehensive,Petrol,5,First Owner,Manual,2018,17.0,1497.0,212.55bhp@4000rpm,150.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4250,Petrol,Hatchback,30854,Automatic,2,Maruti,Maruti Baleno,2021,779000.0,2021,Comprehensive,Petrol,5,Second Owner,Automatic,2021,19.56,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4251,Diesel,Sedan,45000,Manual,1,Maruti,Maruti Swift Dzire,2018,650000.0,2018,Comprehensive,Diesel,5,First Owner,Manual,2018,28.4,1248.0,212.55bhp@4000rpm,190.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4252,Petrol,Hatchback,52654,Manual,1,Maruti,Maruti Swift,2019,482000.0,2019,Third Party insurance,Petrol,5,First Owner,Manual,2019,22.38,1197.0,212.55bhp@4000rpm,113.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4253,Cng,Hatchback,34151,Manual,1,Hyundai,Hyundai Santro,2019,562000.0,2019,Comprehensive,CNG,5,First Owner,Manual,2019,30.48,1086.0,212.55bhp@4000rpm,84.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4254,Petrol,Hatchback,29000,Manual,1,Renault,Renault KWID,2017,310000.0,2017,Comprehensive,Petrol,5,First Owner,Manual,2017,23.01,999.0,212.55bhp@4000rpm,91.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4255,Petrol,Sedan,31873,Manual,1,Honda,Honda City,2019,892000.0,2019,Comprehensive,Petrol,5,First Owner,Manual,2019,17.4,1497.0,212.55bhp@4000rpm,145.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4256,Petrol,Sedan,24000,Manual,1,Hyundai,Hyundai Verna,2015,530000.0,2015,Third Party insurance,Petrol,5,First Owner,Manual,2015,17.01,1591.0,212.55bhp@4000rpm,154.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4257,Petrol,Hatchback,52129,Manual,1,Maruti,Maruti Baleno,2016,549000.0,2016,Comprehensive,Petrol,5,First Owner,Manual,2016,21.4,1197.0,212.55bhp@4000rpm,115.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
4258,Petrol,Sedan,82000,Manual,2,Honda,Honda City,2009,235000.0,2009,Third Party insurance,Petrol,5,Second Owner,Manual,2009,17.0,1497.0,212.55bhp@4000rpm,146.0,Grey,DIESEL 2.0L TWIN TURBO,1996,478.5Nm@1500-2400rpm,4,Twin,No,8 Speed,4x4,Electric,5.0,Disc,Disc,160.58,10.0,"Tubeless, Radial",5,delhi
